CryoSleep,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported,Groupe,Numero,HomePlanet_Earth,HomePlanet_Europa,HomePlanet_Mars,Pont,Num,Cote,Destination_55 Cancri e,Destination_PSO J318.5-22,Destination_TRAPPIST-1e
False,60.0,False,0.0,3435.0,0.0,5458.0,10.0,False,7353,1,False,True,False,2,269.0,1,False,False,True
True,46.0,False,0.0,0.0,0.0,0.0,0.0,True,7353,2,False,True,False,2,269.0,1,False,False,True
False,58.0,False,0.0,1386.0,2.0,128.0,2577.0,True,7353,3,False,True,False,8,,2,False,False,True
True,40.0,False,0.0,0.0,0.0,0.0,0.0,False,7356,1,True,False,False,6,1181.0,0,False,False,True
True,3.0,False,0.0,0.0,0.0,0.0,0.0,True,7356,2,True,False,False,6,1181.0,0,False,False,True
False,23.0,False,3.0,0.0,2.0,61.0,634.0,False,7358,1,True,False,False,5,1522.0,0,True,False,False
False,21.0,False,0.0,434.0,0.0,75.0,135.0,True,7359,1,True,False,False,4,492.0,1,False,True,False
True,29.0,False,0.0,0.0,0.0,0.0,0.0,True,7360,1,True,False,False,6,1194.0,1,True,False,False
True,23.0,,0.0,0.0,0.0,0.0,0.0,True,7361,1,False,True,False,2,239.0,0,True,False,False
True,41.0,False,0.0,0.0,0.0,0.0,0.0,True,7361,2,False,True,False,2,239.0,0,True,False,False
False,20.0,False,0.0,802.0,0.0,16.0,0.0,False,7365,1,True,False,False,6,1183.0,0,False,False,True
False,24.0,False,821.0,0.0,0.0,68.0,0.0,False,7366,1,True,False,False,6,1184.0,0,False,False,True
False,21.0,False,2611.0,0.0,103.0,4.0,0.0,False,7367,1,False,False,True,3,234.0,0,False,False,True
False,55.0,False,1236.0,0.0,52.0,0.0,0.0,False,7367,2,False,False,True,5,1523.0,0,False,False,True
False,21.0,False,0.0,70.0,2.0,0.0,486.0,False,7370,1,True,False,False,5,1525.0,0,False,False,True
True,42.0,False,0.0,0.0,0.0,0.0,0.0,True,7371,1,True,False,False,6,1185.0,0,True,False,False
False,40.0,False,2.0,147.0,0.0,1695.0,1147.0,False,7372,1,True,False,False,5,1526.0,0,False,False,True
True,30.0,False,0.0,0.0,0.0,0.0,0.0,True,7374,1,False,False,True,5,1527.0,0,False,False,True
True,26.0,False,0.0,0.0,0.0,0.0,0.0,True,7376,1,False,True,False,4,477.0,0,False,False,True
True,43.0,False,0.0,0.0,0.0,0.0,0.0,False,7377,1,True,False,False,6,1186.0,0,False,True,False
False,20.0,False,9.0,0.0,1540.0,0.0,0.0,False,7379,1,True,False,False,5,1416.0,1,False,False,True
False,19.0,False,40.0,0.0,77.0,572.0,0.0,False,7385,1,True,False,False,5,1417.0,1,False,True,False
False,40.0,False,0.0,3508.0,761.0,12.0,32.0,True,7387,1,False,True,False,2,240.0,0,False,False,True
True,17.0,False,0.0,0.0,0.0,0.0,0.0,True,7388,1,True,False,False,6,1198.0,1,False,True,False
False,62.0,False,240.0,0.0,0.0,586.0,10.0,False,7390,1,True,False,False,6,1190.0,0,False,False,True
True,32.0,False,0.0,0.0,0.0,0.0,0.0,False,7391,1,True,False,False,6,1191.0,0,False,False,True
True,37.0,False,0.0,0.0,0.0,0.0,0.0,False,7392,1,True,False,False,6,1192.0,0,False,False,True
False,40.0,False,0.0,0.0,0.0,7.0,782.0,False,7393,1,True,False,False,4,478.0,0,False,False,False
False,25.0,False,0.0,653.0,21.0,0.0,0.0,False,7394,1,True,False,False,6,1193.0,0,True,False,False
True,17.0,False,0.0,0.0,0.0,0.0,0.0,True,7395,1,False,True,False,1,277.0,1,True,False,False
True,46.0,False,0.0,0.0,0.0,0.0,0.0,True,7395,2,False,True,False,1,277.0,1,False,False,True
False,38.0,False,4.0,5974.0,0.0,3682.0,197.0,False,7395,3,False,True,False,1,277.0,1,False,False,True
False,43.0,True,0.0,486.0,0.0,0.0,2470.0,False,7395,4,False,True,False,1,277.0,1,True,False,False
False,28.0,False,6.0,3392.0,3944.0,987.0,0.0,True,7396,1,False,True,False,2,271.0,1,True,False,False
True,31.0,True,0.0,0.0,0.0,0.0,0.0,True,7396,2,False,True,False,2,271.0,1,False,False,True
True,35.0,False,0.0,0.0,0.0,0.0,0.0,True,7396,3,False,True,False,2,271.0,1,False,True,False
False,19.0,,105.0,271.0,1.0,377.0,17.0,True,7398,1,True,False,False,5,1531.0,0,False,False,True
False,24.0,False,0.0,0.0,217.0,0.0,544.0,False,7399,1,True,False,False,5,1418.0,1,False,False,True
,20.0,False,0.0,0.0,0.0,0.0,0.0,False,7401,1,False,False,True,4,479.0,0,True,False,False
,16.0,False,0.0,1417.0,3.0,27.0,186.0,True,7402,1,False,True,False,2,272.0,1,False,False,True
True,45.0,False,0.0,0.0,0.0,0.0,0.0,True,7402,2,False,True,False,2,272.0,1,True,False,False
False,19.0,False,294.0,79.0,536.0,0.0,0.0,False,7403,1,True,False,False,6,1194.0,0,False,False,True
False,23.0,False,0.0,1089.0,311.0,0.0,0.0,True,7405,1,True,False,False,5,1419.0,1,False,False,True
False,19.0,False,0.0,78.0,801.0,0.0,7.0,False,7406,1,True,False,False,6,1195.0,0,False,False,True
False,32.0,False,193.0,0.0,1116.0,0.0,0.0,False,7408,1,False,False,True,5,1420.0,1,False,False,True
False,41.0,False,85.0,804.0,0.0,0.0,0.0,True,7410,1,True,False,False,6,1201.0,1,False,False,True
False,30.0,False,1110.0,0.0,439.0,5.0,0.0,False,7411,1,True,False,False,5,1533.0,0,False,False,True
False,41.0,,0.0,10049.0,214.0,5287.0,1845.0,False,7416,1,False,True,False,1,278.0,1,True,False,False
False,7.0,False,0.0,0.0,0.0,0.0,0.0,True,7418,1,False,False,True,5,1534.0,0,False,False,True
False,39.0,False,1.0,875.0,0.0,6.0,0.0,True,7419,1,True,False,False,6,1197.0,0,False,False,False
False,47.0,False,0.0,61.0,805.0,0.0,6.0,True,7419,2,True,False,False,5,1535.0,0,False,False,True
False,21.0,False,550.0,0.0,61.0,4.0,5.0,False,7422,1,True,False,False,6,1204.0,1,False,False,True
True,29.0,False,0.0,0.0,0.0,0.0,0.0,True,7425,1,True,False,False,6,1200.0,0,False,False,True
False,19.0,False,879.0,0.0,0.0,10.0,0.0,False,7425,2,True,False,False,6,1200.0,0,False,False,True
,50.0,False,0.0,0.0,0.0,0.0,0.0,True,7427,1,False,False,True,5,1423.0,1,False,False,True
False,28.0,False,0.0,132.0,4.0,1915.0,0.0,False,7428,1,False,True,False,0,79.0,0,False,False,True
False,38.0,False,1126.0,0.0,23.0,34.0,0.0,False,7429,1,False,False,True,8,,2,False,False,True
False,24.0,False,549.0,3.0,201.0,0.0,0.0,False,7430,1,True,False,False,6,1205.0,1,False,True,False
False,31.0,False,0.0,2954.0,0.0,170.0,756.0,False,7431,1,False,True,False,0,90.0,1,True,False,False
True,38.0,False,0.0,0.0,0.0,0.0,0.0,True,7432,1,False,True,False,4,481.0,0,False,False,True
True,26.0,False,0.0,0.0,0.0,0.0,0.0,True,7435,1,False,True,False,1,244.0,0,True,False,False
,28.0,False,0.0,0.0,0.0,0.0,0.0,False,7436,1,True,False,False,6,1202.0,0,False,False,True
True,45.0,False,0.0,0.0,0.0,0.0,0.0,True,7437,1,False,True,False,1,279.0,1,True,False,False
True,47.0,False,0.0,0.0,0.0,0.0,0.0,True,7437,2,False,True,False,1,279.0,1,False,False,True
True,60.0,False,0.0,0.0,0.0,0.0,0.0,True,7437,3,False,True,False,1,279.0,1,False,False,True
False,42.0,False,0.0,279.0,30.0,409.0,0.0,True,7438,1,True,False,False,4,483.0,0,True,False,False
False,43.0,False,20.0,0.0,726.0,0.0,0.0,False,7442,1,True,False,False,4,495.0,1,False,False,True
True,17.0,False,0.0,0.0,0.0,0.0,0.0,False,7442,2,True,False,False,8,,2,False,True,False
True,17.0,False,0.0,0.0,0.0,0.0,0.0,False,7444,1,True,False,False,6,1203.0,0,False,False,True
True,20.0,False,0.0,0.0,0.0,0.0,0.0,False,7445,1,True,False,False,6,1208.0,1,False,False,True
False,18.0,False,960.0,672.0,0.0,0.0,168.0,False,7446,1,True,False,False,6,1204.0,0,False,False,True
False,24.0,False,0.0,0.0,299.0,814.0,0.0,False,7447,1,False,False,True,5,1539.0,0,False,False,True
False,25.0,False,244.0,0.0,40.0,294.0,124.0,False,7448,1,True,False,False,5,1540.0,0,True,False,False
False,20.0,False,120.0,321.0,0.0,932.0,175.0,False,7449,1,True,False,False,5,1541.0,0,False,True,False
False,23.0,False,509.0,0.0,193.0,0.0,2.0,False,7450,1,True,False,False,6,1205.0,0,False,False,True
True,48.0,False,0.0,0.0,0.0,0.0,0.0,True,7452,1,False,True,False,1,281.0,1,False,False,True
False,26.0,False,286.0,3387.0,575.0,213.0,548.0,True,7452,2,False,True,False,1,281.0,1,True,False,False
True,36.0,False,0.0,0.0,0.0,0.0,0.0,True,7452,3,False,True,False,1,281.0,1,True,False,False
True,27.0,False,0.0,0.0,0.0,0.0,0.0,True,7453,1,False,True,False,2,275.0,1,True,False,False
False,41.0,False,0.0,1616.0,0.0,758.0,400.0,True,7455,1,False,True,False,0,80.0,0,True,False,False
True,21.0,False,0.0,0.0,0.0,0.0,0.0,True,7456,1,True,False,False,6,1210.0,1,False,False,True
False,71.0,False,1243.0,0.0,5.0,16.0,34.0,False,7457,1,False,False,True,4,496.0,1,False,False,True
True,64.0,False,0.0,0.0,0.0,0.0,0.0,False,7458,1,True,False,False,6,1211.0,1,False,False,True
False,33.0,False,0.0,397.0,0.0,1249.0,845.0,False,7459,1,False,True,False,1,282.0,1,False,False,True
False,24.0,False,786.0,0.0,0.0,309.0,0.0,True,7460,1,True,False,False,5,1543.0,0,True,False,False
True,35.0,False,0.0,0.0,0.0,0.0,0.0,True,7461,1,False,True,False,3,223.0,1,False,False,True
True,13.0,False,0.0,0.0,0.0,0.0,0.0,True,7462,1,True,False,False,6,1206.0,0,False,True,False
True,11.0,False,0.0,0.0,0.0,0.0,0.0,True,7464,1,True,False,False,6,1207.0,0,False,False,True
True,27.0,False,0.0,0.0,0.0,0.0,0.0,True,7472,1,False,False,True,5,1426.0,1,False,False,True
True,43.0,False,0.0,0.0,0.0,0.0,0.0,True,7475,1,False,False,True,5,1545.0,0,False,False,True
True,36.0,False,0.0,0.0,0.0,0.0,0.0,True,7475,2,False,False,True,5,1545.0,0,False,False,True
False,22.0,False,27.0,0.0,0.0,663.0,0.0,False,7477,1,True,False,False,5,1546.0,0,False,True,False
False,56.0,False,0.0,5711.0,0.0,0.0,50.0,True,7478,1,False,True,False,2,276.0,1,False,False,False
True,34.0,False,0.0,0.0,0.0,0.0,0.0,True,7479,1,False,False,True,5,1429.0,1,False,False,True
False,46.0,False,0.0,0.0,1.0,0.0,1778.0,False,7481,1,True,False,False,6,1215.0,1,False,False,True
False,43.0,False,244.0,0.0,358.0,160.0,800.0,True,7483,1,False,False,True,4,485.0,0,False,True,False
False,25.0,False,0.0,1435.0,0.0,0.0,0.0,True,7484,1,True,False,False,6,1209.0,0,True,False,False
False,26.0,False,36.0,2285.0,0.0,2287.0,159.0,False,7485,1,False,True,False,8,,2,False,False,True
False,14.0,False,0.0,184.0,16.0,1234.0,0.0,False,7486,1,True,False,False,6,1210.0,0,True,False,False
False,63.0,False,174.0,282.0,321.0,8.0,0.0,True,7487,1,True,False,False,6,1216.0,1,False,False,True
False,29.0,False,558.0,0.0,386.0,355.0,0.0,False,7488,1,False,False,True,4,486.0,0,False,False,True
True,45.0,,0.0,0.0,0.0,0.0,0.0,True,7488,2,False,False,True,4,486.0,0,False,True,False
True,15.0,False,0.0,0.0,0.0,0.0,0.0,True,7490,1,True,False,False,6,1217.0,1,False,False,True
False,19.0,False,193.0,0.0,2956.0,0.0,0.0,True,7492,1,False,False,True,3,224.0,1,False,False,True
False,53.0,False,2.0,794.0,425.0,0.0,397.0,False,7494,1,True,False,False,4,487.0,0,False,False,True
False,45.0,False,2.0,36.0,1110.0,9.0,0.0,False,7495,1,False,False,True,5,1431.0,1,False,False,True
False,41.0,False,0.0,2383.0,0.0,2.0,97.0,True,7496,1,False,True,False,2,278.0,1,True,False,False
False,68.0,True,523.0,0.0,859.0,201.0,782.0,False,7498,1,False,False,True,5,1550.0,0,False,False,True
True,5.0,False,0.0,0.0,0.0,0.0,0.0,True,7498,2,False,False,True,5,1550.0,0,False,False,True
False,27.0,True,30.0,0.0,910.0,0.0,0.0,True,7498,3,False,False,True,5,1550.0,0,False,False,True
False,20.0,False,30.0,132.0,1121.0,0.0,0.0,True,7499,1,True,False,False,5,1551.0,0,True,False,False
False,54.0,True,1770.0,7.0,228.0,0.0,0.0,False,7500,1,False,False,False,5,1432.0,1,False,False,True
False,18.0,False,0.0,0.0,0.0,484.0,320.0,False,7501,1,True,False,False,5,1433.0,1,False,False,True
False,45.0,False,66.0,5974.0,0.0,0.0,625.0,True,7502,1,False,True,False,2,241.0,0,True,False,False
True,26.0,False,0.0,0.0,0.0,0.0,0.0,True,7503,1,False,True,False,1,283.0,1,False,False,True
False,37.0,False,1577.0,11396.0,0.0,1014.0,560.0,True,7503,2,False,True,False,1,283.0,1,False,False,True
False,30.0,False,0.0,2.0,0.0,690.0,86.0,False,7504,1,True,False,False,5,1552.0,0,False,False,True
False,51.0,True,511.0,0.0,291.0,4212.0,0.0,False,7505,1,False,False,True,5,1553.0,0,False,False,True
True,3.0,False,0.0,0.0,0.0,0.0,0.0,True,7505,2,False,False,True,5,1553.0,0,False,False,True
True,3.0,False,0.0,0.0,0.0,0.0,0.0,True,7505,3,False,False,True,5,1553.0,0,False,False,True
False,19.0,False,2110.0,0.0,0.0,0.0,1.0,False,7506,1,True,False,False,5,1554.0,0,False,False,True
False,19.0,False,0.0,789.0,0.0,0.0,0.0,False,7507,1,True,False,False,4,499.0,1,False,False,True
False,6.0,False,0.0,0.0,0.0,0.0,0.0,True,7507,2,True,False,False,4,499.0,1,False,False,True
False,4.0,False,0.0,0.0,0.0,0.0,0.0,True,7507,3,True,False,False,4,499.0,1,True,False,False
False,23.0,False,3580.0,564.0,103.0,0.0,90.0,False,7508,1,False,True,False,1,284.0,1,False,False,True
False,37.0,False,1442.0,4.0,0.0,3.0,0.0,False,7509,1,True,False,False,5,1434.0,1,False,False,True
False,18.0,False,1092.0,0.0,208.0,150.0,0.0,False,7510,1,False,False,True,5,1435.0,1,True,False,False
,29.0,False,5.0,598.0,0.0,0.0,0.0,False,7512,1,True,False,False,5,1436.0,1,False,True,False
,25.0,False,0.0,779.0,0.0,2.0,6.0,False,7513,1,True,False,False,4,488.0,0,False,False,True
False,52.0,False,0.0,0.0,47.0,2059.0,0.0,False,7514,1,True,False,False,5,1555.0,0,False,False,True
True,24.0,False,0.0,0.0,0.0,0.0,0.0,False,7515,1,False,False,True,5,1437.0,1,False,False,True
False,0.0,False,0.0,0.0,0.0,0.0,0.0,True,7515,2,False,False,True,5,1437.0,1,False,False,True
False,25.0,False,15.0,3.0,0.0,635.0,0.0,False,7517,1,True,False,False,5,1557.0,0,False,True,False
True,26.0,False,0.0,0.0,0.0,0.0,0.0,True,7518,1,False,True,False,1,246.0,0,False,False,True
False,32.0,True,2502.0,700.0,1104.0,13902.0,484.0,False,7518,2,False,True,False,1,246.0,0,False,True,False
False,58.0,False,1366.0,257.0,0.0,0.0,311.0,False,7520,1,True,False,False,5,1559.0,0,False,False,True
False,44.0,False,657.0,0.0,103.0,0.0,394.0,False,7521,1,True,False,False,5,1560.0,0,False,False,True
False,41.0,False,0.0,0.0,0.0,0.0,908.0,False,7522,1,True,False,False,6,1214.0,0,False,False,True
False,24.0,False,0.0,0.0,643.0,167.0,0.0,True,7523,1,True,False,False,6,1219.0,1,False,False,True
True,41.0,False,0.0,0.0,0.0,0.0,0.0,True,7524,1,True,False,False,6,1215.0,0,False,False,True
True,23.0,False,0.0,0.0,0.0,0.0,0.0,True,7524,2,True,False,False,6,1215.0,0,False,True,False
False,27.0,False,390.0,1377.0,0.0,2809.0,4914.0,False,7525,1,False,True,False,2,279.0,1,False,False,True
True,61.0,False,0.0,0.0,0.0,0.0,0.0,True,7525,2,False,True,False,2,279.0,1,True,False,False
False,18.0,False,0.0,732.0,2.0,13.0,47.0,True,7527,1,True,False,False,5,1561.0,0,False,False,True
True,18.0,False,0.0,0.0,0.0,0.0,0.0,True,7529,1,True,False,False,6,1221.0,1,False,False,True
True,27.0,False,0.0,0.0,0.0,0.0,0.0,True,7531,1,False,True,False,1,286.0,1,False,False,True
True,15.0,False,0.0,0.0,0.0,0.0,0.0,True,7531,2,False,True,False,1,286.0,1,True,False,False
False,12.0,False,0.0,0.0,0.0,0.0,0.0,True,7533,1,True,False,False,6,1223.0,1,True,False,False
False,40.0,False,420.0,0.0,345.0,1.0,0.0,False,7534,1,True,False,False,5,1439.0,1,False,True,False
False,19.0,False,122.0,2.0,0.0,480.0,565.0,True,7535,1,True,False,False,5,1562.0,0,False,False,True
True,18.0,False,0.0,0.0,0.0,0.0,0.0,True,7536,1,False,False,True,5,1440.0,1,False,False,True
False,48.0,True,313.0,2864.0,0.0,0.0,12424.0,False,7538,1,False,True,False,0,81.0,0,False,False,True
False,37.0,False,18.0,2669.0,0.0,1229.0,0.0,False,7538,2,False,True,False,0,81.0,0,True,False,False
False,35.0,False,4.0,53.0,0.0,0.0,844.0,False,7542,1,True,False,False,5,1442.0,1,False,False,True
False,29.0,False,0.0,0.0,702.0,0.0,56.0,False,7543,1,True,False,False,5,1564.0,0,False,False,True
False,54.0,False,118.0,0.0,0.0,669.0,0.0,False,7544,1,True,False,False,4,501.0,1,False,False,True
True,27.0,False,0.0,0.0,0.0,0.0,0.0,False,7545,1,True,False,False,6,1225.0,1,False,False,True
False,22.0,False,0.0,19.0,1468.0,2.0,119.0,True,7549,1,True,False,False,4,489.0,0,False,False,True
True,18.0,False,0.0,0.0,0.0,0.0,0.0,True,7550,1,True,False,False,6,1216.0,0,False,True,False
False,26.0,False,0.0,652.0,97.0,43.0,0.0,True,7552,1,True,False,False,4,490.0,0,False,False,True
False,19.0,False,10.0,24.0,0.0,0.0,565.0,False,7553,1,True,False,False,5,1444.0,1,False,True,False
False,22.0,False,0.0,0.0,441.0,0.0,423.0,False,7559,1,True,False,False,5,1569.0,0,False,False,True
,17.0,False,0.0,0.0,0.0,0.0,0.0,True,7560,1,False,True,False,2,244.0,0,False,False,True
False,18.0,False,388.0,182.0,0.0,66.0,140.0,False,7561,1,True,False,False,5,1445.0,1,False,False,True
True,39.0,False,0.0,0.0,0.0,0.0,0.0,True,7563,1,False,False,True,5,1570.0,0,True,False,False
False,37.0,False,2.0,7272.0,0.0,50.0,1282.0,True,7565,1,False,True,False,1,247.0,0,False,False,True
True,17.0,False,0.0,0.0,0.0,0.0,0.0,True,7565,2,False,True,False,1,247.0,0,True,False,False
False,25.0,False,0.0,772.0,0.0,125.0,5913.0,False,7565,3,False,True,False,1,247.0,0,True,False,False
False,9.0,False,0.0,0.0,0.0,0.0,0.0,True,7565,4,False,True,False,1,247.0,0,False,False,True
True,15.0,False,0.0,0.0,0.0,0.0,0.0,False,7567,1,True,False,False,6,1227.0,1,True,False,False
False,19.0,False,380.0,0.0,416.0,0.0,8.0,False,7568,1,True,False,False,5,1571.0,0,False,False,True
False,18.0,False,3591.0,0.0,158.0,0.0,120.0,False,7569,1,False,False,True,4,493.0,0,False,False,True
False,50.0,True,828.0,0.0,572.0,1367.0,0.0,False,7569,2,False,False,True,3,237.0,0,False,False,True
True,14.0,False,0.0,0.0,0.0,0.0,0.0,False,7572,1,True,False,False,6,1228.0,1,False,False,True
True,19.0,False,0.0,0.0,0.0,0.0,0.0,False,7573,1,True,False,False,6,1217.0,0,False,True,False
True,33.0,False,0.0,0.0,0.0,0.0,0.0,True,7574,1,False,True,False,1,287.0,1,True,False,False
False,23.0,False,30.0,2237.0,1.0,49.0,52.0,True,7576,1,False,True,False,3,239.0,0,False,False,True
False,39.0,False,2.0,530.0,0.0,0.0,1360.0,False,7576,2,False,True,False,3,239.0,0,False,False,True
False,14.0,False,80.0,130.0,0.0,1323.0,0.0,False,7577,1,True,False,False,4,502.0,1,False,True,False
False,14.0,False,653.0,0.0,4.0,0.0,0.0,False,7578,1,True,False,False,5,1572.0,0,True,False,False
False,45.0,False,1.0,7.0,56.0,613.0,0.0,True,7579,1,True,False,False,6,1229.0,1,False,True,False
True,22.0,False,0.0,0.0,0.0,0.0,0.0,True,7580,1,True,False,False,6,1230.0,1,False,False,True
False,36.0,False,32.0,355.0,1826.0,9.0,0.0,True,7583,1,False,False,True,5,1574.0,0,False,False,True
,19.0,False,0.0,0.0,0.0,0.0,0.0,True,7584,1,False,True,False,1,288.0,1,False,False,False
True,59.0,False,0.0,0.0,0.0,0.0,0.0,True,7584,2,False,True,False,1,288.0,1,False,False,True
False,31.0,False,0.0,1000.0,0.0,19.0,1776.0,False,7584,3,False,False,False,1,288.0,1,False,False,True
True,31.0,False,0.0,0.0,0.0,0.0,0.0,True,7585,1,False,True,False,2,281.0,1,True,False,False
False,39.0,,8209.0,18.0,432.0,3560.0,54.0,False,7585,2,False,True,False,2,281.0,1,False,False,True
False,28.0,False,0.0,2674.0,1309.0,18.0,11.0,True,7585,3,False,True,False,2,281.0,1,False,False,True
True,19.0,False,0.0,0.0,0.0,0.0,0.0,True,7585,4,False,True,False,2,281.0,1,False,False,True
False,29.0,False,220.0,1130.0,0.0,7.0,951.0,True,7586,1,False,True,False,2,245.0,0,False,False,True
True,0.0,False,0.0,0.0,0.0,0.0,0.0,True,7588,1,True,False,False,6,1219.0,0,True,False,False
False,15.0,False,0.0,714.0,0.0,0.0,0.0,True,7588,2,True,False,False,6,1219.0,0,True,False,False
False,18.0,False,0.0,0.0,0.0,1586.0,0.0,False,7592,1,True,False,False,5,1450.0,1,False,False,True
True,49.0,False,0.0,0.0,0.0,0.0,0.0,True,7594,1,False,True,False,2,282.0,1,True,False,False
False,36.0,False,0.0,7.0,661.0,0.0,93.0,True,7595,1,True,False,False,5,1451.0,1,False,False,True
True,40.0,False,0.0,0.0,0.0,0.0,0.0,True,7596,1,False,True,False,2,283.0,1,True,False,False
True,56.0,False,0.0,0.0,0.0,0.0,0.0,True,7596,2,False,True,False,2,283.0,1,False,False,True
True,67.0,False,0.0,0.0,0.0,0.0,0.0,True,7598,1,True,False,False,6,1231.0,1,False,True,False
False,44.0,False,0.0,204.0,135.0,225.0,223.0,False,7599,1,True,False,False,4,495.0,0,False,False,True
False,17.0,False,214.0,552.0,0.0,241.0,0.0,False,7601,1,True,False,False,6,1232.0,1,False,False,True
True,27.0,False,0.0,0.0,0.0,0.0,0.0,True,7604,1,False,False,True,5,1579.0,0,False,False,True
,23.0,False,463.0,0.0,658.0,0.0,0.0,False,7604,2,False,False,True,5,1579.0,0,False,False,True
False,28.0,False,2484.0,136.0,42.0,0.0,0.0,False,7605,1,False,False,True,5,1452.0,1,True,False,False
True,54.0,False,0.0,0.0,0.0,0.0,0.0,True,7606,1,False,False,True,5,1453.0,1,False,False,True
True,26.0,False,0.0,0.0,0.0,0.0,0.0,True,7608,1,False,False,True,5,1454.0,1,False,False,True
False,40.0,True,0.0,21.0,0.0,1503.0,1392.0,False,7609,1,False,True,False,0,83.0,0,True,False,False
True,39.0,False,0.0,0.0,0.0,0.0,0.0,True,7609,2,False,True,False,0,83.0,0,False,False,True
True,40.0,False,0.0,0.0,0.0,0.0,0.0,True,7614,1,False,True,False,2,246.0,0,True,False,False
False,20.0,False,11.0,725.0,0.0,0.0,0.0,True,7616,1,True,False,False,5,1457.0,1,False,True,False
False,18.0,False,761.0,21.0,27.0,0.0,0.0,True,7618,1,True,False,False,6,1235.0,1,False,False,True
False,17.0,False,3651.0,0.0,2228.0,38.0,0.0,False,7620,1,False,False,True,5,1583.0,0,False,False,False
True,35.0,False,0.0,0.0,0.0,0.0,0.0,True,7621,1,False,True,False,1,250.0,0,True,False,False
False,31.0,False,0.0,0.0,185.0,584.0,0.0,False,7622,1,True,False,False,6,1237.0,1,False,False,True
False,40.0,False,0.0,0.0,84.0,798.0,0.0,False,7623,1,True,False,False,6,1223.0,0,False,False,True
True,50.0,False,0.0,0.0,0.0,0.0,0.0,True,7624,1,False,True,False,2,284.0,1,False,True,False
False,21.0,False,0.0,0.0,114.0,2.0,683.0,False,7625,1,True,False,False,5,1458.0,1,False,False,True
False,29.0,False,767.0,16.0,9.0,0.0,0.0,False,7626,1,True,False,False,4,496.0,0,False,False,True
False,63.0,False,0.0,5036.0,4.0,519.0,0.0,True,7627,1,False,True,False,0,92.0,1,True,False,False
False,19.0,False,37.0,0.0,1288.0,0.0,0.0,True,7628,1,False,False,True,5,1584.0,0,False,False,True
False,36.0,False,1103.0,3.0,0.0,0.0,659.0,False,7628,2,False,False,True,3,240.0,0,False,False,True
False,48.0,False,0.0,172.0,115.0,1.0,645.0,False,7630,1,True,False,False,5,1585.0,0,True,False,False
False,33.0,False,81.0,1125.0,481.0,505.0,1261.0,False,7631,1,False,True,False,4,497.0,0,False,False,True
False,28.0,False,2703.0,0.0,4.0,1.0,0.0,False,7632,1,False,False,True,3,226.0,1,False,False,True
False,39.0,False,0.0,0.0,0.0,847.0,1.0,False,7633,1,False,False,False,6,1224.0,0,False,False,True
True,27.0,False,0.0,0.0,0.0,0.0,0.0,True,7634,1,True,False,False,6,1239.0,1,False,False,False
True,58.0,False,0.0,0.0,0.0,0.0,0.0,True,7635,1,False,True,False,1,289.0,1,True,False,False
True,44.0,False,0.0,0.0,0.0,0.0,0.0,True,7639,1,False,True,False,1,290.0,1,True,False,False
True,23.0,False,0.0,0.0,0.0,0.0,0.0,True,7640,1,True,False,False,6,1226.0,0,False,False,True
False,21.0,False,618.0,33.0,1.0,2.0,0.0,True,7641,1,True,False,False,5,1586.0,0,True,False,False
False,53.0,False,8.0,1489.0,0.0,2723.0,7401.0,False,7643,1,False,True,False,2,247.0,0,True,False,False
True,14.0,False,0.0,0.0,0.0,0.0,0.0,True,7643,2,False,True,False,2,247.0,0,False,False,True
True,17.0,False,0.0,0.0,0.0,0.0,0.0,True,7644,1,True,False,False,6,1227.0,0,False,True,False
False,25.0,False,0.0,16016.0,1025.0,189.0,1037.0,True,7646,1,False,True,False,2,285.0,1,True,False,False
False,44.0,True,3010.0,26.0,0.0,62.0,904.0,False,7646,2,False,True,False,2,285.0,1,True,False,False
False,24.0,False,145.0,4224.0,0.0,5.0,61.0,True,7646,3,False,True,False,2,285.0,1,True,False,False
False,24.0,False,0.0,7.0,127.0,639.0,37.0,False,7647,1,True,False,False,6,1240.0,1,False,False,True
True,24.0,False,0.0,0.0,0.0,0.0,0.0,True,7649,1,True,False,False,6,1241.0,1,False,False,True
True,0.0,False,0.0,0.0,0.0,0.0,0.0,True,7650,1,True,False,False,6,1242.0,1,False,False,True
True,7.0,False,0.0,0.0,0.0,0.0,0.0,False,7650,2,True,False,False,6,1242.0,1,True,False,False
True,3.0,False,0.0,0.0,0.0,0.0,0.0,True,7650,3,True,False,False,6,1242.0,1,False,True,False
False,18.0,False,711.0,12.0,0.0,83.0,0.0,True,7650,4,True,False,False,5,1461.0,1,False,False,True
True,4.0,False,0.0,0.0,0.0,0.0,0.0,False,7650,5,True,False,False,6,1242.0,1,False,False,True
True,40.0,False,0.0,0.0,0.0,0.0,0.0,True,7652,1,False,True,False,1,292.0,1,True,False,False
True,16.0,False,0.0,0.0,0.0,0.0,0.0,False,7656,1,True,False,False,6,1244.0,1,False,False,True
True,25.0,False,0.0,0.0,0.0,0.0,0.0,True,7660,1,False,True,False,1,294.0,1,True,False,False
True,10.0,False,0.0,0.0,0.0,0.0,0.0,True,7661,1,True,False,False,6,1245.0,1,False,False,True
True,40.0,False,0.0,0.0,0.0,0.0,0.0,True,7665,1,True,False,False,6,1229.0,0,False,False,False
